file_path,extension,size_bytes,line_count,is_python,is_test,is_script,is_doc,is_experiment,is_cache_or_build,last_modified_time,git_status,classification,notes
scripts/auto_tune_validation/run_multi_scene_relative_policy_validation.py,.py,28980,674,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_native_ablation.py,.py,20822,478,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_no_dewow_post_fix_validation.py,.py,30809,711,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_no_zerotime_gain_validation.py,.py,52320,1235,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_post_zero_time_policy_rerun.py,.py,25575,577,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_relative_background_window_policy.py,.py,21098,461,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_risk_flag_scoring_diagnostics.py,.py,37922,838,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_roi_zerotime_dewow_triage.py,.py,25885,631,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_signal_loss_diagnosis.py,.py,31686,751,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_stepwise_validation.py,.py,38007,932,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_yingshan_background_safety_whatif.py,.py,26923,646,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_yingshan_line9_full_autotune_diagnostics.py,.py,13142,292,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/auto_tune_validation/run_zero_time_policy_fix.py,.py,20148,495,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/__init__.py,.py,102,4,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/_uavgpr_gprmax_worker.py,.py,13306,306,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/add_noise_to_gprmax_dataset.py,.py,11803,334,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/audit_gprmax_dataset_contract.py,.py,10783,279,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/audit_gprmax_package.py,.py,20783,485,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/generate_cylinder_single_v1.py,.py,13438,391,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/generate_gprmax_motion_validation_package.py,.py,84609,1949,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/gprmax_gain_method_report.py,.py,51909,1298,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/gprmax_multi_scenario_report.py,.py,147637,3964,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/motion_compensation_v2_benchmark_report.py,.py,28720,762,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/prepare_native_gprmax_package.py,.py,18351,501,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/run_autotune_evidence_smoke.py,.py,6275,181,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/run_gprmax_cylinder_single_v1_smoke.py,.py,7063,236,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/gprmax_benchmark/run_uavgpr_gprmax_package.py,.py,7386,178,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
scripts/merge_audit/run_algorithm_output_compatibility_audit.py,.py,8893,248,True,False,True,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,scripts,
sample_data/motion_compensation_v1/README.md,.md,4136,95,False,False,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/README.md,.md,1500,30,False,False,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/altimeter.csv,.csv,10881,181,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/batch_motion_v2.json,.json,914,28,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/imu.csv,.csv,12582,181,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/main.csv,.csv,2117747,28804,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/manifest.json,.json,1005,36,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/metadata.json,.json,539,24,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/rtk.csv,.csv,18714,181,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_demo_v1/trace_timestamps.csv,.csv,2975,181,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/README.md,.md,1599,27,False,False,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/altimeter.csv,.csv,1239,25,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/batch_motion_v2.json,.json,530,15,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/imu.csv,.csv,1749,25,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/main.csv,.csv,169088,2308,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/manifest.json,.json,475,17,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/uav_gpr_motion_v2/rtk.csv,.csv,1848,25,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,core_runtime,
sample_data/gprmax_benchmarks/cylinder_single_v1/README.md,.md,625,15,False,False,False,True,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,gprmax_integration,
sample_data/gprmax_benchmarks/cylinder_single_v1/ground_truth.json,.json,865,35,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,gprmax_integration,
sample_data/gprmax_benchmarks/cylinder_single_v1/model.in,.in,395,15,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,gprmax_integration,
sample_data/gprmax_benchmarks/cylinder_single_v1/mygpr_bscan.csv,.csv,274694,220,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,gprmax_integration,
sample_data/gprmax_benchmarks/cylinder_single_v1/scenario.json,.json,1411,74,False,False,False,False,False,False,2026-06-03T04:58:42,zip_package_untracked_unknown,gprmax_integration,
experiments/gprmax/GX-007/README.md,.md,1515,50,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/campaign.yaml,.yaml,1233,34,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_complete_2d_run_audit.md,.md,7108,156,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_dryrun_readiness_audit.md,.md,4574,167,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_gpu_failure_diagnostic.md,.md,10863,303,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_gpu_run_notes.md,.md,1268,44,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_gpu_runbook.md,.md,2369,74,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_scene001_bscan_shape_audit.md,.md,4115,119,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_scene001_conversion_pairing_audit.md,.md,5135,146,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_scene001_first_run_audit.md,.md,4459,133,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-007/gx007_scene001_fix_audit.md,.md,4277,149,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/README.md,.md,505,7,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/SCENE_INDEX.md,.md,2481,59,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/campaign_active.yaml,.yaml,1137,25,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/campaign_draft.yaml,.yaml,17734,501,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_convert_pair_001_audit.md,.md,4650,138,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_dryrun_001_audit.md,.md,4153,161,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_expand_001_audit.md,.md,3709,134,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_hyperbola_fast_diag_001_audit.md,.md,5866,147,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_hyperbola_fast_diag_002_audit.md,.md,4609,135,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_hyperbola_run_001_audit.md,.md,7449,186,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_mini_benchmark_spec.md,.md,6982,186,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_model_001_audit.md,.md,3782,114,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_001_single_target_raw_visual_audit.md,.md,3343,92,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_002_visual_window_audit.md,.md,3636,113,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_003_depth_gate_audit.md,.md,5169,131,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_004_centered_n15_gate_audit.md,.md,4733,121,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_005_centered_depth03_n31_raw_audit.md,.md,4550,118,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_006_radius05_raw_gate_audit.md,.md,4841,130,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_007_radius05_centered_n31_bg_pair_gate_audit.md,.md,4874,131,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_008_radius05_centered_n80_pair_gate_audit.md,.md,3937,108,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_009_scene034_n80_segmented_resume_audit.md,.md,5430,116,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_011_scene036_depth05_radius03_safe_n80_pair_gate_setup_audit.md,.md,3335,84,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_012_scene036_n80_pair_run_audit.md,.md,5682,152,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_013_scene037_air_sand_interface_geometry_gate_audit.md,.md,4809,113,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_015_scene037_air_sand_n80_pair_run_only_audit.md,.md,5907,163,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_raw_016_scene038_depth07_air_sand_n80_pair_gate_audit.md,.md,6539,194,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_001_audit.md,.md,4367,120,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_001_parameter_audit.md,.md,4124,41,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_002_speed_tune_audit.md,.md,6195,165,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_003_material_parameter_audit.md,.md,1425,45,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_003b_scene023_material_gate_audit.md,.md,6064,161,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_004_antenna_audit.md,.md,5324,145,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_005_gssi_paired_n15_audit.md,.md,5245,146,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_006_gssi_component_validation_audit.md,.md,4085,118,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_repl_007_gssi_n31_component_confirm_audit.md,.md,4709,138,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_paper_tableii_manual_entry_template.md,.md,1471,22,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_run_001_audit.md,.md,5353,179,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_run_002_audit.md,.md,8373,170,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/gx008_run_003_audit.md,.md,7711,166,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/README.md,.md,703,19,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/campaign_draft.yaml,.yaml,2176,55,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/gx009_gssi400_deep_001_geometry_component_raw_gate_audit.md,.md,3323,82,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/gx009_gssi400_deep_002_dx002_smoke_gate_audit.md,.md,4568,112,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/gx009_gssi400_deep_003_interrupted_runtime_audit.md,.md,2425,63,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/smoke/minimal_gpu_smoke.in,.in,275,12,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_001_gssi400_deep20_radius03_air_sand_feasibility_gate/background_only.in,.in,512,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_001_gssi400_deep20_radius03_air_sand_feasibility_gate/materials.txt,.txt,443,7,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_001_gssi400_deep20_radius03_air_sand_feasibility_gate/raw_with_target.in,.in,570,16,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_001_gssi400_deep20_radius03_air_sand_feasibility_gate/roi_draft.json,.json,447,12,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_001_gssi400_deep20_radius03_air_sand_feasibility_gate/scene_manifest_draft.json,.json,1490,49,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/background_only.in,.in,512,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/materials.txt,.txt,492,8,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/raw_with_target.in,.in,570,16,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/roi_draft.json,.json,447,12,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/scene002_component_audit_n3.json,.json,1951,91,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-009/models/scene_002_gssi400_deep20_radius03_air_sand_dx002_smoke_gate/scene_manifest_draft.json,.json,1837,58,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_001_flat_dry_sand_pec_shallow/background_only.in,.in,444,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_001_flat_dry_sand_pec_shallow/materials.txt,.txt,368,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_001_flat_dry_sand_pec_shallow/raw_with_target.in,.in,487,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_001_flat_dry_sand_pec_shallow/roi_draft.json,.json,521,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_001_flat_dry_sand_pec_shallow/scene_manifest_draft.json,.json,1253,45,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_002_flat_damp_sand_pec_shallow/background_only.in,.in,446,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_002_flat_damp_sand_pec_shallow/materials.txt,.txt,368,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_002_flat_damp_sand_pec_shallow/raw_with_target.in,.in,489,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_002_flat_damp_sand_pec_shallow/roi_draft.json,.json,522,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_002_flat_damp_sand_pec_shallow/scene_manifest_draft.json,.json,1269,45,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_003_flat_dry_sand_pvc_shallow/background_only.in,.in,480,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_003_flat_dry_sand_pvc_shallow/materials.txt,.txt,359,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_003_flat_dry_sand_pvc_shallow/raw_with_target.in,.in,528,16,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_003_flat_dry_sand_pvc_shallow/roi_draft.json,.json,526,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_003_flat_dry_sand_pvc_shallow/scene_manifest_draft.json,.json,1188,44,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_004_flat_damp_sand_pvc_shallow/background_only.in,.in,482,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_004_flat_damp_sand_pvc_shallow/materials.txt,.txt,359,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_004_flat_damp_sand_pvc_shallow/raw_with_target.in,.in,530,16,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_004_flat_damp_sand_pvc_shallow/roi_draft.json,.json,527,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_004_flat_damp_sand_pvc_shallow/scene_manifest_draft.json,.json,1190,44,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_005_flat_dry_sand_pec_medium/background_only.in,.in,443,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_005_flat_dry_sand_pec_medium/materials.txt,.txt,368,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_005_flat_dry_sand_pec_medium/raw_with_target.in,.in,486,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_005_flat_dry_sand_pec_medium/roi_draft.json,.json,520,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_005_flat_dry_sand_pec_medium/scene_manifest_draft.json,.json,1176,44,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_006_flat_damp_sand_pec_medium/background_only.in,.in,445,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_006_flat_damp_sand_pec_medium/materials.txt,.txt,368,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_006_flat_damp_sand_pec_medium/raw_with_target.in,.in,488,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_006_flat_damp_sand_pec_medium/roi_draft.json,.json,521,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_006_flat_damp_sand_pec_medium/scene_manifest_draft.json,.json,1178,44,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_007_flat_dry_sand_pec_sphere_shallow/background_only.in,.in,451,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_007_flat_dry_sand_pec_sphere_shallow/materials.txt,.txt,364,6,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_007_flat_dry_sand_pec_sphere_shallow/raw_with_target.in,.in,477,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_007_flat_dry_sand_pec_sphere_shallow/roi_draft.json,.json,525,20,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_007_flat_dry_sand_pec_sphere_shallow/scene_manifest_draft.json,.json,1688,55,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_008_debug_three_trace_step_probe/background_only.in,.in,437,14,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_008_debug_three_trace_step_probe/materials.txt,.txt,416,16,False,False,False,True,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_008_debug_three_trace_step_probe/raw_with_target.in,.in,471,15,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_008_debug_three_trace_step_probe/roi_draft.json,.json,379,11,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
experiments/gprmax/GX-008/models/scene_008_debug_three_trace_step_probe/scene_manifest_draft.json,.json,1168,44,False,False,False,False,True,False,2026-06-03T04:58:42,zip_package_untracked_unknown,experiment,
